,Район,Улица,Ссылка
280,Дзержинский,Шекспира,https://nsk.ginfo.ru/ulicy/ulica_shekspira/
281,Дзержинский,Шишкина,https://nsk.ginfo.ru/ulicy/ulica_shishkina/
282,Дзержинский,Экономическая,https://nsk.ginfo.ru/ulicy/ekonomicheskaya_ulica/
283,Дзержинский,Электрозаводская,https://nsk.ginfo.ru/ulicy/elektrozavodskaya_ulica/
284,Дзержинский,Электрозаводской,https://nsk.ginfo.ru/ulicy/elektrozavodskoy_proezd/
285,Дзержинский,Юргинская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_yurginskaya_ulica/
286,Дзержинский,Юргинская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_yurginskaya_ulica/
287,Дзержинский,Юргинский,https://nsk.ginfo.ru/ulicy/yurginskiy_pereulok/
288,Дзержинский,Юрия Смирнова,https://nsk.ginfo.ru/ulicy/ulica_yuriya_smirnova/
289,Дзержинский,Якутская,https://nsk.ginfo.ru/ulicy/yakutskaya_ulica/
290,Дзержинский,Ярослава Гашека,https://nsk.ginfo.ru/ulicy/ulica_yaroslava_gasheka/
291,Дзержинский,1-я,https://nsk.ginfo.ru/ulicy/1-ya_alleya/
292,Дзержинский,3-й Легкий,https://nsk.ginfo.ru/ulicy/3-y_legkiy_proezd/
293,"Дзержинский, Калининский",25 лет Октября,https://nsk.ginfo.ru/ulicy/ulica_25_let_oktyabrya/
294,Дзержинский,0,https://nsk.ginfo.ru/ulicy/alleya_0/
295,Дзержинский,00,https://nsk.ginfo.ru/ulicy/alleya_00/
296,Железнодорожный,Астрономическая,https://nsk.ginfo.ru/ulicy/astronomicheskaya_ulica/
297,Железнодорожный,Больничный,https://nsk.ginfo.ru/ulicy/bolnichnyy_pereulok/
298,Железнодорожный,Бурлинская,https://nsk.ginfo.ru/ulicy/burlinskaya_ulica/
299,Железнодорожный,Бурлинский Переезд,https://nsk.ginfo.ru/ulicy/pereulok_burlinskiy_pereezd/
300,"Железнодорожный, Центральный",Виктора Ващука,https://nsk.ginfo.ru/ulicy/proezd_viktora_vaschuka/
301,Железнодорожный,Владивостокская,https://nsk.ginfo.ru/ulicy/vladivostokskaya_ulica/
302,"Железнодорожный, Заельцовский",Владимировская,https://nsk.ginfo.ru/ulicy/vladimirovskaya_ulica/
303,Железнодорожный,Владимировская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_vladimirovskaya_ulica/
304,Железнодорожный,Владимировский,https://nsk.ginfo.ru/ulicy/vladimirovskiy_tupik/
305,Железнодорожный,Вокзальная ,https://nsk.ginfo.ru/ulicy/vokzalnaya_magistral/
306,Железнодорожный,Волколакова,https://nsk.ginfo.ru/ulicy/ulica_volkolakova/
307,Железнодорожный,Гарина-Михайловского,https://nsk.ginfo.ru/ulicy/ploschad_garina-mihaylovskogo/
308,Железнодорожный,Движенцев,https://nsk.ginfo.ru/ulicy/ulica_dvizhencev/
309,"Железнодорожный, Центральный",Депутатская,https://nsk.ginfo.ru/ulicy/deputatskaya_ulica/
310,Железнодорожный,Димитрова,https://nsk.ginfo.ru/ulicy/ulica_dimitrova/
311,Железнодорожный,Дмитрия Шамшурина,https://nsk.ginfo.ru/ulicy/ulica_dmitriya_shamshurina/
312,"Железнодорожный, Центральный",Достоевского,https://nsk.ginfo.ru/ulicy/ulica_dostoevskogo/
313,"Железнодорожный, Заельцовский, Калининский",Дуси Ковальчук,https://nsk.ginfo.ru/ulicy/ulica_dusi_kovalchuk/
314,"Железнодорожный, Заельцовский",Ельцовская,https://nsk.ginfo.ru/ulicy/elcovskaya_ulica/
315,Железнодорожный,Енисейская,https://nsk.ginfo.ru/ulicy/eniseyskaya_ulica/
316,"Железнодорожный, Центральный",Ермака,https://nsk.ginfo.ru/ulicy/ulica_ermaka/
317,"Железнодорожный, Центральный",Железнодорожная,https://nsk.ginfo.ru/ulicy/zheleznodorozhnaya_ulica/
318,Железнодорожный,Затонная,https://nsk.ginfo.ru/ulicy/zatonnaya_ulica/
319,Железнодорожный,Изопропункта,https://nsk.ginfo.ru/ulicy/territoriya_izopropunkta/
320,Железнодорожный,Иркутская,https://nsk.ginfo.ru/ulicy/irkutskaya_ulica/
321,Железнодорожный,Кавказский,https://nsk.ginfo.ru/ulicy/kavkazskiy_pereulok/
322,"Железнодорожный, Центральный",Коммунистическая,https://nsk.ginfo.ru/ulicy/kommunisticheskaya_ulica/
323,"Железнодорожный, Советский",Комсомольский,https://nsk.ginfo.ru/ulicy/komsomolskiy_prospekt/
324,Железнодорожный,Кондратюка,https://nsk.ginfo.ru/ulicy/ploschad_kondratyuka/
325,Железнодорожный,Красноярская,https://nsk.ginfo.ru/ulicy/krasnoyarskaya_ulica/
326,"Железнодорожный, Заельцовский, Калининский, Центральный",Красный,https://nsk.ginfo.ru/ulicy/krasnyy_prospekt/
327,"Железнодорожный, Центральный",Крылова,https://nsk.ginfo.ru/ulicy/ulica_krylova/
328,Железнодорожный,Кубановская,https://nsk.ginfo.ru/ulicy/kubanovskaya_ulica/
329,Железнодорожный,Кубановский,https://nsk.ginfo.ru/ulicy/kubanovskiy_tupik/
330,Железнодорожный,Курортная,https://nsk.ginfo.ru/ulicy/kurortnaya_ulica/
331,"Железнодорожный, Центральный, Центральный",Ленина,https://nsk.ginfo.ru/ulicy/ulica_lenina/
332,Железнодорожный,Ленская,https://nsk.ginfo.ru/ulicy/lenskaya_ulica/
333,"Железнодорожный, Заельцовский, Калининский",Линейная,https://nsk.ginfo.ru/ulicy/lineynaya_ulica/
334,Железнодорожный,Лодочная 1-я,https://nsk.ginfo.ru/ulicy/1-ya_lodochnaya_ulica/
335,Железнодорожный,Лунинцев,https://nsk.ginfo.ru/ulicy/ploschad_lunincev/
336,Железнодорожный,Майская,https://nsk.ginfo.ru/ulicy/mayskaya_ulica/
337,Железнодорожный,Майский,https://nsk.ginfo.ru/ulicy/mayskiy_pereulok/
338,"Железнодорожный, Центральный",Максима Горького,https://nsk.ginfo.ru/ulicy/ulica_maksima_gorkogo/
339,Железнодорожный,Малая Лесная,https://nsk.ginfo.ru/ulicy/malaya_lesnaya_ulica/
340,"Железнодорожный, Заельцовский",Нарымская,https://nsk.ginfo.ru/ulicy/narymskaya_ulica/
341,"Железнодорожный, Заельцовский, Заельцовский",Ногина,https://nsk.ginfo.ru/ulicy/spusk_nogina/
342,Железнодорожный,Обдорская,https://nsk.ginfo.ru/ulicy/obdorskaya_ulica/
343,"Железнодорожный, Октябрьский, Центральный, Центральный",Октябрьская,https://nsk.ginfo.ru/ulicy/oktyabrskaya_ulica/
344,Железнодорожный,Омская,https://nsk.ginfo.ru/ulicy/omskaya_ulica/
345,"Железнодорожный, Центральный",Орджоникидзе,https://nsk.ginfo.ru/ulicy/ulica_ordzhonikidze/
346,Железнодорожный,Оренбургская,https://nsk.ginfo.ru/ulicy/orenburgskaya_ulica/
347,Железнодорожный,Островной,https://nsk.ginfo.ru/ulicy/ostrovnoy_pereulok/
348,Железнодорожный,Паромная,https://nsk.ginfo.ru/ulicy/paromnaya_ulica/
349,Железнодорожный,Паромный 2-й,https://nsk.ginfo.ru/ulicy/2-y_paromnyy_pereulok/
350,Железнодорожный,Перекатная,https://nsk.ginfo.ru/ulicy/perekatnaya_ulica/
351,Железнодорожный,Понтонная,https://nsk.ginfo.ru/ulicy/pontonnaya_ulica/
352,"Железнодорожный, Центральный",Потанинская,https://nsk.ginfo.ru/ulicy/potaninskaya_ulica/
353,"Железнодорожный, Первомайский",Прибрежная,https://nsk.ginfo.ru/ulicy/ulica_pribrezhnaya_zheleznodorozhnyy_rayon/
354,Железнодорожный,Пристанский,https://nsk.ginfo.ru/ulicy/pristanskiy_pereulok/
355,Железнодорожный,Революции,https://nsk.ginfo.ru/ulicy/ulica_revolyucii/
356,"Железнодорожный, Центральный",Романова,https://nsk.ginfo.ru/ulicy/ulica_romanova/
357,Железнодорожный,Салтыкова-Щедрина,https://nsk.ginfo.ru/ulicy/ulica_saltykova-schedrina/
358,Железнодорожный,Самарская,https://nsk.ginfo.ru/ulicy/samarskaya_ulica/
359,Железнодорожный,Самарский,https://nsk.ginfo.ru/ulicy/samarskiy_pereulok/
360,Железнодорожный,Саратовская,https://nsk.ginfo.ru/ulicy/saratovskaya_ulica/
361,"Железнодорожный, Центральный, Центральный",Свердлова,https://nsk.ginfo.ru/ulicy/ulica_sverdlova/
362,Железнодорожный,Светофорная,https://nsk.ginfo.ru/ulicy/svetofornaya_ulica/
363,Железнодорожный,Сибирская,https://nsk.ginfo.ru/ulicy/sibirskaya_ulica/
364,Железнодорожный,Славгородская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_slavgorodskaya_ulica/
365,Железнодорожный,Славгородская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_slavgorodskaya_ulica/
366,"Железнодорожный, Центральный",Советская,https://nsk.ginfo.ru/ulicy/sovetskaya_ulica/
367,"Железнодорожный, Центральный",Спартака,https://nsk.ginfo.ru/ulicy/ulica_spartaka/
368,Железнодорожный,Сургутская,https://nsk.ginfo.ru/ulicy/surgutskaya_ulica/
369,Железнодорожный,Трубникова,https://nsk.ginfo.ru/ulicy/ploschad_trubnikova/
370,Железнодорожный,Туннельный,https://nsk.ginfo.ru/ulicy/tunnelnyy_pereulok/
371,Железнодорожный,Туннельный Спуск,https://nsk.ginfo.ru/ulicy/ulica_tunnelnyy_spusk/
372,Железнодорожный,Тушинская,https://nsk.ginfo.ru/ulicy/tushinskaya_ulica/
373,Железнодорожный,Удмуртская,https://nsk.ginfo.ru/ulicy/udmurtskaya_ulica/
374,Железнодорожный,Урицкого,https://nsk.ginfo.ru/ulicy/ulica_urickogo/
375,"Железнодорожный, Центральный",Фабричная,https://nsk.ginfo.ru/ulicy/fabrichnaya_ulica/
376,Железнодорожный,Фабричный,https://nsk.ginfo.ru/ulicy/fabrichnyy_pereulok/
377,Железнодорожный,Федора Ивачева,https://nsk.ginfo.ru/ulicy/ulica_fedora_ivacheva/
378,Железнодорожный,Хакасская,https://nsk.ginfo.ru/ulicy/hakasskaya_ulica/
379,"Железнодорожный, Центральный",Чаплыгина,https://nsk.ginfo.ru/ulicy/ulica_chaplygina/
380,Железнодорожный,Челюскинцев,https://nsk.ginfo.ru/ulicy/ulica_chelyuskincev/
381,Железнодорожный,Чернышевский,https://nsk.ginfo.ru/ulicy/chernyshevskiy_spusk/
382,"Железнодорожный, Заельцовский",Шадринская,https://nsk.ginfo.ru/ulicy/shadrinskaya_ulica/
383,"Железнодорожный, Центральный",Щетинкина,https://nsk.ginfo.ru/ulicy/ulica_schetinkina/
384,Железнодорожный,1905 года,https://nsk.ginfo.ru/ulicy/ulica_1905_goda/
385,Заельцовский,Авиаторов,https://nsk.ginfo.ru/ulicy/ploschad_aviatorov/
386,Заельцовский,Адмиральская,https://nsk.ginfo.ru/ulicy/admiralskaya_ulica/
387,"Заельцовский, Калининский",Александра Чернобровцева,https://nsk.ginfo.ru/ulicy/ulica_aleksandra_chernobrovceva/
388,Заельцовский,Ангарная,https://nsk.ginfo.ru/ulicy/angarnaya_ulica/
389,Заельцовский,Андреевская,https://nsk.ginfo.ru/ulicy/andreevskaya_ulica/
390,Заельцовский,Андреевская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_andreevskaya_ulica/
391,Заельцовский,Андреевская 2-я,https://nsk.ginfo.ru/ulicy/2-ya_andreevskaya_ulica/
392,Заельцовский,Андреевская 3-я,https://nsk.ginfo.ru/ulicy/3-ya_andreevskaya_ulica/
393,Заельцовский,Андреевская 4-я,https://nsk.ginfo.ru/ulicy/4-ya_andreevskaya_ulica/
394,Заельцовский,Андрея Рублева,https://nsk.ginfo.ru/ulicy/ulica_andreya_rubleva/
395,Заельцовский,Анжерская,https://nsk.ginfo.ru/ulicy/anzherskaya_ulica/
396,Заельцовский,Анодная,https://nsk.ginfo.ru/ulicy/anodnaya_ulica/
397,Заельцовский,Аносова,https://nsk.ginfo.ru/ulicy/ulica_anosova/
398,Заельцовский,Арбатская,https://nsk.ginfo.ru/ulicy/arbatskaya_ulica/
399,Заельцовский,Аренского,https://nsk.ginfo.ru/ulicy/ulica_arenskogo/
400,Заельцовский,Арктическая,https://nsk.ginfo.ru/ulicy/arkticheskaya_ulica/
401,Заельцовский,Аэропорт,https://nsk.ginfo.ru/ulicy/ulica_aeroport/
402,Заельцовский,Аэрофлот-1,https://nsk.ginfo.ru/ulicy/snt_aeroflot-1/
403,Заельцовский,Багратиона,https://nsk.ginfo.ru/ulicy/ulica_bagrationa/
404,Заельцовский,Баженова,https://nsk.ginfo.ru/ulicy/ulica_bazhenova/
405,Заельцовский,Байдукова,https://nsk.ginfo.ru/ulicy/ulica_baydukova/
406,Заельцовский,Байкальская,https://nsk.ginfo.ru/ulicy/baykalskaya_ulica/
407,Заельцовский,Байкальский,https://nsk.ginfo.ru/ulicy/baykalskiy_pereulok/
408,Заельцовский,Балакирева,https://nsk.ginfo.ru/ulicy/ulica_balakireva/
409,Заельцовский,Балхашская,https://nsk.ginfo.ru/ulicy/balhashskaya_ulica/
410,"Заельцовский, Калининский",Бардина,https://nsk.ginfo.ru/ulicy/ulica_bardina/
411,Заельцовский,Белорусская,https://nsk.ginfo.ru/ulicy/belorusskaya_ulica/
412,Заельцовский,Березка-Экран,https://nsk.ginfo.ru/ulicy/dnt_berezka-ekran/
413,Заельцовский,Бессемера,https://nsk.ginfo.ru/ulicy/ulica_bessemera/
414,Заельцовский,Бестужева,https://nsk.ginfo.ru/ulicy/ulica_bestuzheva/
415,Заельцовский,Бестужева 2-й,https://nsk.ginfo.ru/ulicy/2-y_pereulok_bestuzheva/
416,Заельцовский,Бестужева 3-й,https://nsk.ginfo.ru/ulicy/3-y_pereulok_bestuzheva/
417,"Заельцовский, Калининский",Богдана Хмельницкого,https://nsk.ginfo.ru/ulicy/ulica_bogdana_hmelnickogo/
418,Заельцовский,Больничная,https://nsk.ginfo.ru/ulicy/bolnichnaya_ulica/
419,Заельцовский,Боровая,https://nsk.ginfo.ru/ulicy/borovaya_ulica/
420,Заельцовский,Бородинская,https://nsk.ginfo.ru/ulicy/borodinskaya_ulica/
421,Заельцовский,Ботаническая,https://nsk.ginfo.ru/ulicy/botanicheskaya_ulica/
422,Заельцовский,Брестская,https://nsk.ginfo.ru/ulicy/brestskaya_ulica/
423,Заельцовский,Брестская Горка,https://nsk.ginfo.ru/ulicy/ulica_brestskaya_gorka/
424,Заельцовский,Брусничный,https://nsk.ginfo.ru/ulicy/brusnichnyy_pereulok/
425,Заельцовский,Вавилова,https://nsk.ginfo.ru/ulicy/ulica_vavilova/
426,Заельцовский,Васюганская,https://nsk.ginfo.ru/ulicy/vasyuganskaya_ulica/
427,Заельцовский,Васюганская 1-я,https://nsk.ginfo.ru/ulicy/1-ya_vasyuganskaya_ulica/
428,Заельцовский,Вековая,https://nsk.ginfo.ru/ulicy/vekovaya_ulica/
429,"Заельцовский, Первомайский",Весенняя,https://nsk.ginfo.ru/ulicy/vesennyaya_ulica/
430,Заельцовский,Видная,https://nsk.ginfo.ru/ulicy/vidnaya_ulica/
431,"Заельцовский, Калининский",Власова,https://nsk.ginfo.ru/ulicy/ulica_vlasova/
432,Заельцовский,Военного санатория Ельцовка,https://nsk.ginfo.ru/ulicy/territoriya_voennogo_sanatoriya_elcovka/
